epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749799711790,2025-06-13T10.28.31.790,0.000,-22.256,31.220,-6.524
1749799711801,2025-06-13T10.28.31.801,0.011,-22.317,31.707,-7.073
1749799711809,2025-06-13T10.28.31.809,0.019,-22.256,32.744,-7.805
1749799711820,2025-06-13T10.28.31.820,0.030,-21.280,34.268,-8.902
1749799711830,2025-06-13T10.28.31.830,0.040,-20.549,35.671,-10.488
1749799711840,2025-06-13T10.28.31.840,0.050,-20.732,38.537,-13.171
1749799711849,2025-06-13T10.28.31.849,0.059,-22.073,43.232,-16.829
1749799711859,2025-06-13T10.28.31.859,0.069,-24.512,50.244,-21.220
1749799711869,2025-06-13T10.28.31.869,0.079,-30.305,57.927,-26.098
1749799711880,2025-06-13T10.28.31.880,0.090,-41.768,63.598,-32.439
1749799711888,2025-06-13T10.28.31.888,0.098,-61.037,66.037,-41.463
1749799711899,2025-06-13T10.28.31.899,0.109,-86.829,69.085,-54.329
1749799711909,2025-06-13T10.28.31.909,0.119,-113.354,77.988,-67.378
1749799711919,2025-06-13T10.28.31.919,0.129,-136.829,89.573,-81.463
1749799711928,2025-06-13T10.28.31.928,0.138,-155.732,103.415,-99.146
1749799711938,2025-06-13T10.28.31.938,0.148,-166.585,121.220,-116.829
1749799711949,2025-06-13T10.28.31.949,0.159,-173.598,137.134,-134.390
1749799711959,2025-06-13T10.28.31.959,0.169,-180.305,149.512,-149.695
1749799711968,2025-06-13T10.28.31.968,0.178,-190.976,156.707,-160.061
1749799711978,2025-06-13T10.28.31.978,0.188,-202.317,147.561,-170.427
1749799711988,2025-06-13T10.28.31.988,0.198,-214.695,118.171,-175.244
1749799711998,2025-06-13T10.28.31.998,0.208,-213.476,77.073,-171.829
1749799712007,2025-06-13T10.28.32.007,0.217,-206.768,23.963,-163.049
1749799712017,2025-06-13T10.28.32.017,0.227,-205.549,-27.073,-141.159
1749799712028,2025-06-13T10.28.32.028,0.238,-201.220,-61.463,-125.915
1749799712038,2025-06-13T10.28.32.038,0.248,-192.805,-81.646,-129.085
1749799712047,2025-06-13T10.28.32.047,0.257,-189.390,-80.976,-134.451
1749799712057,2025-06-13T10.28.32.057,0.267,-190.854,-59.085,-135.183
1749799712067,2025-06-13T10.28.32.067,0.277,-190.549,-30.305,-134.756
1749799712077,2025-06-13T10.28.32.077,0.287,-188.110,23.902,-105.366
1749799712086,2025-06-13T10.28.32.086,0.296,-179.451,153.598,-57.561
1749799712096,2025-06-13T10.28.32.096,0.306,-123.232,296.524,-133.659
1749799712107,2025-06-13T10.28.32.107,0.317,-74.939,279.451,-430.061
1749799712117,2025-06-13T10.28.32.117,0.327,156.585,424.695,77.439
1749799712126,2025-06-13T10.28.32.126,0.336,177.012,430.793,219.268
1749799712136,2025-06-13T10.28.32.136,0.346,68.354,344.146,72.317
1749799712146,2025-06-13T10.28.32.146,0.356,36.829,202.866,-8.963
1749799712157,2025-06-13T10.28.32.157,0.367,21.768,71.463,40.549
1749799712165,2025-06-13T10.28.32.165,0.375,3.354,-9.939,24.268
1749799712176,2025-06-13T10.28.32.176,0.386,4.451,-83.537,-4.329
1749799712186,2025-06-13T10.28.32.186,0.396,7.805,-102.439,-0.854
1749799712196,2025-06-13T10.28.32.196,0.406,-1.951,-89.573,-18.902
1749799712205,2025-06-13T10.28.32.205,0.415,5.183,-103.171,-30.732
1749799712215,2025-06-13T10.28.32.215,0.425,15.000,-125.305,-23.659
1749799712225,2025-06-13T10.28.32.225,0.435,22.622,-139.390,-3.902
